Campaign_ID,Campaign_Type,Target_Audience,Duration_in_Days,Channel_Used,Conversion_Rate,ROI,Location,Language,Customer_Segment,Date,Engagement_Score_Segment
567,Display,All Ages,15,Website,0.08,4.64,Los Angeles,Spanish,Tech Enthusiasts,7/21/21,Greater than or equal to 7
568,Search,Men 25-34,45,Google Ads,0.12,4.75,Chicago,German,Outdoor Adventurers,7/22/21,Greater than or equal to 7
571,Email,All Ages,60,Google Ads,0.12,6.38,Miami,Spanish,Foodies,7/25/21,Greater than or equal to 7
572,Social Media,All Ages,45,Google Ads,0.13,6.35,Chicago,English,Health & Wellness,7/26/21,Greater than or equal to 7
576,Display,All Ages,15,Instagram,0.04,2.87,Houston,English,Outdoor Adventurers,7/30/21,Greater than or equal to 7
577,Email,Men 18-24,45,Instagram,0.14,5.45,Houston,Spanish,Tech Enthusiasts,7/31/21,Greater than or equal to 7
578,Display,All Ages,60,Google Ads,0.02,2.21,Chicago,English,Health & Wellness,8/1/21,Greater than or equal to 7
583,Influencer,Men 25-34,45,Google Ads,0.13,5.03,Los Angeles,English,Health & Wellness,8/6/21,Greater than or equal to 7
584,Search,Women 25-34,15,Website,0.07,6.02,Los Angeles,Mandarin,Tech Enthusiasts,8/7/21,Greater than or equal to 7
589,Email,All Ages,45,YouTube,0.09,6.38,Houston,Mandarin,Foodies,8/12/21,Greater than or equal to 7
591,Social Media,All Ages,60,Email,0.09,2.71,Miami,French,Foodies,8/14/21,Greater than or equal to 7
593,Social Media,Men 25-34,60,Instagram,0.08,5.47,Miami,Mandarin,Outdoor Adventurers,8/16/21,Greater than or equal to 7
594,Email,Women 35-44,30,Website,0.12,7,Los Angeles,French,Fashionistas,8/17/21,Greater than or equal to 7
595,Influencer,All Ages,45,YouTube,0.03,4.47,Los Angeles,French,Fashionistas,8/18/21,Greater than or equal to 7
598,Social Media,All Ages,30,Google Ads,0.08,5.08,Miami,French,Tech Enthusiasts,8/21/21,Greater than or equal to 7
600,Influencer,Men 18-24,30,YouTube,0.12,6.01,Chicago,English,Fashionistas,8/23/21,Greater than or equal to 7
602,Social Media,Men 25-34,30,Google Ads,0.02,2.01,Miami,German,Tech Enthusiasts,8/25/21,Greater than or equal to 7
603,Social Media,Men 18-24,45,Facebook,0.09,2.94,Houston,English,Outdoor Adventurers,8/26/21,Greater than or equal to 7
606,Email,All Ages,30,Website,0.02,3.2,New York,German,Fashionistas,8/29/21,Greater than or equal to 7
607,Search,All Ages,60,Instagram,0.02,6.98,Miami,English,Health & Wellness,8/30/21,Greater than or equal to 7
608,Search,Men 25-34,30,Website,0.06,6.7,Chicago,French,Fashionistas,8/31/21,Greater than or equal to 7
610,Display,All Ages,15,Facebook,0.06,5.01,Chicago,French,Health & Wellness,9/2/21,Greater than or equal to 7
616,Influencer,Men 25-34,15,Facebook,0.05,6.01,Los Angeles,English,Foodies,9/8/21,Greater than or equal to 7
617,Search,Women 25-34,30,YouTube,0.06,6.66,Miami,English,Foodies,9/9/21,Greater than or equal to 7
618,Display,Men 18-24,30,Website,0.08,7.12,Chicago,French,Tech Enthusiasts,9/10/21,Greater than or equal to 7
620,Social Media,Women 35-44,45,Instagram,0.11,3.89,Miami,Spanish,Tech Enthusiasts,9/12/21,Greater than or equal to 7
621,Influencer,Women 25-34,45,Instagram,0.14,7.01,Los Angeles,German,Tech Enthusiasts,9/13/21,Greater than or equal to 7
622,Email,Women 35-44,15,Website,0.11,4.04,Miami,English,Tech Enthusiasts,9/14/21,Greater than or equal to 7
624,Social Media,All Ages,15,Facebook,0.11,3.07,Miami,Spanish,Foodies,9/16/21,Greater than or equal to 7
625,Social Media,All Ages,15,Website,0.02,5.25,Houston,Spanish,Outdoor Adventurers,9/17/21,Greater than or equal to 7
626,Search,Men 25-34,30,YouTube,0.14,3.12,New York,French,Tech Enthusiasts,9/18/21,Greater than or equal to 7
629,Email,Women 25-34,45,Facebook,0.1,4.96,Miami,Mandarin,Foodies,9/21/21,Greater than or equal to 7
633,Email,Men 25-34,15,Google Ads,0.13,4.76,Miami,Mandarin,Fashionistas,9/25/21,Greater than or equal to 7
635,Search,Men 18-24,60,Instagram,0.14,2.46,Chicago,Mandarin,Fashionistas,9/27/21,Greater than or equal to 7
638,Search,All Ages,30,Google Ads,0.07,4.18,Houston,Spanish,Tech Enthusiasts,9/30/21,Greater than or equal to 7
642,Influencer,All Ages,15,Email,0.08,3.65,Chicago,French,Tech Enthusiasts,10/4/21,Greater than or equal to 7
643,Social Media,Men 18-24,15,Google Ads,0.06,5.29,Miami,Spanish,Fashionistas,10/5/21,Greater than or equal to 7
644,Social Media,Men 25-34,30,YouTube,0.02,3.83,Houston,English,Fashionistas,10/6/21,Greater than or equal to 7
647,Social Media,Women 25-34,30,Google Ads,0.1,4.2,Los Angeles,French,Outdoor Adventurers,10/9/21,Greater than or equal to 7
650,Email,Women 25-34,60,Google Ads,0.12,4.56,Chicago,Spanish,Outdoor Adventurers,10/12/21,Greater than or equal to 7
651,Display,All Ages,30,Facebook,0.08,7.53,New York,German,Fashionistas,10/13/21,Greater than or equal to 7
659,Search,Women 35-44,60,Facebook,0.12,3.91,Houston,English,Outdoor Adventurers,10/21/21,Greater than or equal to 7
661,Influencer,Men 18-24,30,Facebook,0.11,5.04,Chicago,German,Fashionistas,10/23/21,Greater than or equal to 7
665,Display,Women 35-44,60,Facebook,0.11,4.84,New York,English,Tech Enthusiasts,10/27/21,Greater than or equal to 7
667,Influencer,Women 35-44,30,Email,0.1,5.3,Miami,French,Tech Enthusiasts,10/29/21,Greater than or equal to 7
674,Social Media,Women 25-34,30,Instagram,0.13,4.62,Chicago,Mandarin,Foodies,11/5/21,Greater than or equal to 7
676,Email,Women 35-44,15,Email,0.03,4.19,Miami,Mandarin,Outdoor Adventurers,11/7/21,Greater than or equal to 7
677,Influencer,Women 25-34,15,Email,0.05,5.73,New York,Spanish,Tech Enthusiasts,11/8/21,Greater than or equal to 7
679,Influencer,All Ages,30,Email,0.14,4.22,Los Angeles,Mandarin,Health & Wellness,11/10/21,Greater than or equal to 7
680,Email,Women 25-34,30,Email,0.14,2.06,Chicago,Spanish,Outdoor Adventurers,11/11/21,Greater than or equal to 7
683,Social Media,Men 18-24,15,Google Ads,0.03,7.25,Miami,Mandarin,Tech Enthusiasts,11/14/21,Greater than or equal to 7
688,Social Media,Women 35-44,15,Google Ads,0.13,5.83,Houston,Mandarin,Foodies,11/19/21,Greater than or equal to 7
692,Influencer,Men 25-34,45,Website,0.05,4.5,Miami,Mandarin,Foodies,11/23/21,Greater than or equal to 7
695,Display,Women 25-34,15,YouTube,0.11,5.39,Los Angeles,English,Foodies,11/26/21,Greater than or equal to 7
698,Influencer,Men 25-34,30,Instagram,0.14,3.24,Los Angeles,French,Tech Enthusiasts,11/29/21,Greater than or equal to 7
702,Display,Women 35-44,30,Instagram,0.12,3.85,Chicago,Spanish,Tech Enthusiasts,12/3/21,Greater than or equal to 7
703,Social Media,All Ages,60,YouTube,0.01,4.97,Los Angeles,Mandarin,Health & Wellness,12/4/21,Greater than or equal to 7
704,Social Media,Men 25-34,15,Google Ads,0.12,5.85,New York,German,Outdoor Adventurers,12/5/21,Greater than or equal to 7
705,Influencer,Men 25-34,30,Google Ads,0.1,4.42,Houston,Spanish,Health & Wellness,12/6/21,Greater than or equal to 7
706,Display,All Ages,60,Email,0.01,4.52,New York,Mandarin,Health & Wellness,12/7/21,Greater than or equal to 7
707,Email,Men 25-34,15,Instagram,0.13,5.3,New York,German,Foodies,12/8/21,Greater than or equal to 7
709,Display,Men 25-34,15,Website,0.12,6.41,Miami,Spanish,Tech Enthusiasts,12/10/21,Greater than or equal to 7
711,Email,Women 35-44,15,YouTube,0.12,2.19,Los Angeles,French,Foodies,12/12/21,Greater than or equal to 7
712,Display,Men 18-24,60,Instagram,0.14,7.12,Los Angeles,Spanish,Foodies,12/13/21,Greater than or equal to 7
713,Influencer,Men 18-24,60,Email,0.09,7.14,Los Angeles,Mandarin,Health & Wellness,12/14/21,Greater than or equal to 7
717,Search,All Ages,45,YouTube,0.06,7.78,Houston,German,Tech Enthusiasts,12/18/21,Greater than or equal to 7
718,Influencer,Women 25-34,30,Instagram,0.13,2.28,Houston,German,Tech Enthusiasts,12/19/21,Greater than or equal to 7
719,Social Media,Men 25-34,30,Instagram,0.14,2.42,Chicago,French,Fashionistas,12/20/21,Greater than or equal to 7
722,Display,Men 25-34,15,Website,0.13,5.92,Los Angeles,German,Tech Enthusiasts,12/23/21,Greater than or equal to 7
724,Social Media,Men 18-24,45,Facebook,0.04,5.65,Houston,French,Foodies,12/25/21,Greater than or equal to 7
726,Display,Women 25-34,45,Website,0.05,3.25,Los Angeles,French,Health & Wellness,12/27/21,Greater than or equal to 7
728,Search,Women 25-34,45,Email,0.06,4.8,Miami,English,Outdoor Adventurers,12/29/21,Greater than or equal to 7
730,Search,All Ages,45,Google Ads,0.14,6.56,Chicago,Mandarin,Health & Wellness,12/31/21,Greater than or equal to 7
732,Influencer,Men 18-24,15,Facebook,0.12,6.78,Los Angeles,French,Foodies,1/2/21,Greater than or equal to 7
737,Influencer,Women 35-44,45,Facebook,0.04,4.87,Miami,English,Foodies,1/7/21,Greater than or equal to 7
738,Search,Men 18-24,60,Instagram,0.12,4.88,Houston,English,Fashionistas,1/8/21,Greater than or equal to 7
740,Email,Men 25-34,15,Facebook,0.13,5.06,New York,Mandarin,Fashionistas,1/10/21,Greater than or equal to 7
741,Display,Men 18-24,30,Instagram,0.12,5.28,Houston,French,Fashionistas,1/11/21,Greater than or equal to 7
743,Search,All Ages,60,Facebook,0.06,6.02,Los Angeles,French,Health & Wellness,1/13/21,Greater than or equal to 7
747,Influencer,Women 25-34,45,Facebook,0.05,4.55,Houston,French,Outdoor Adventurers,1/17/21,Greater than or equal to 7
749,Display,Women 25-34,15,YouTube,0.05,5.01,Miami,German,Fashionistas,1/19/21,Greater than or equal to 7
750,Display,Men 18-24,45,Google Ads,0.15,3.51,Chicago,English,Health & Wellness,1/20/21,Greater than or equal to 7
751,Search,All Ages,60,Instagram,0.09,6.19,Los Angeles,French,Fashionistas,1/21/21,Greater than or equal to 7
753,Influencer,Women 35-44,45,Facebook,0.02,6.72,Miami,French,Tech Enthusiasts,1/23/21,Greater than or equal to 7
757,Display,Women 25-34,60,Email,0.12,2.01,New York,German,Health & Wellness,1/27/21,Greater than or equal to 7
759,Email,All Ages,45,Website,0.04,7.84,Chicago,French,Outdoor Adventurers,1/29/21,Greater than or equal to 7
760,Display,Women 35-44,15,Email,0.14,6.73,Chicago,French,Outdoor Adventurers,1/30/21,Greater than or equal to 7
762,Display,All Ages,30,Google Ads,0.07,2.54,New York,French,Foodies,2/1/21,Greater than or equal to 7
763,Search,All Ages,45,YouTube,0.12,2.78,Miami,French,Fashionistas,2/2/21,Greater than or equal to 7
765,Influencer,Men 25-34,45,Email,0.09,5.33,Miami,German,Foodies,2/4/21,Greater than or equal to 7
766,Email,All Ages,60,Facebook,0.03,6.86,Miami,English,Fashionistas,2/5/21,Greater than or equal to 7
767,Display,Men 18-24,30,Google Ads,0.13,5.99,Chicago,Mandarin,Health & Wellness,2/6/21,Greater than or equal to 7
775,Display,Women 35-44,60,YouTube,0.11,5.76,Chicago,German,Health & Wellness,2/14/21,Greater than or equal to 7
782,Display,All Ages,15,Email,0.08,7.87,New York,Spanish,Outdoor Adventurers,2/21/21,Greater than or equal to 7
783,Display,Women 25-34,60,YouTube,0.14,6.36,Miami,Mandarin,Health & Wellness,2/22/21,Greater than or equal to 7
786,Influencer,Men 25-34,30,YouTube,0.14,6.26,Los Angeles,German,Tech Enthusiasts,2/25/21,Greater than or equal to 7
789,Search,Women 25-34,45,Email,0.07,6.88,Houston,German,Health & Wellness,2/28/21,Greater than or equal to 7
790,Search,Men 25-34,45,YouTube,0.05,4.31,Los Angeles,Mandarin,Health & Wellness,3/1/21,Greater than or equal to 7
792,Email,Men 18-24,30,Google Ads,0.14,7.82,Houston,Spanish,Health & Wellness,3/3/21,Greater than or equal to 7
794,Display,All Ages,60,Website,0.12,2.96,Chicago,Mandarin,Foodies,3/5/21,Greater than or equal to 7
796,Display,All Ages,30,Facebook,0.13,6.95,Miami,Spanish,Tech Enthusiasts,3/7/21,Greater than or equal to 7
797,Influencer,Women 35-44,30,Website,0.12,4.15,Houston,French,Health & Wellness,3/8/21,Greater than or equal to 7
799,Social Media,Women 25-34,60,Google Ads,0.06,4.41,Houston,Spanish,Tech Enthusiasts,3/10/21,Greater than or equal to 7
802,Influencer,Men 18-24,15,Facebook,0.13,3.45,Miami,Spanish,Health & Wellness,3/13/21,Greater than or equal to 7
804,Display,Women 25-34,45,Instagram,0.07,5.01,Houston,French,Outdoor Adventurers,3/15/21,Greater than or equal to 7
806,Display,Women 25-34,45,Google Ads,0.13,2.62,Houston,English,Outdoor Adventurers,3/17/21,Greater than or equal to 7
808,Search,All Ages,15,Instagram,0.06,5.54,Chicago,English,Outdoor Adventurers,3/19/21,Greater than or equal to 7
809,Search,Women 25-34,15,Instagram,0.01,4.27,New York,Spanish,Tech Enthusiasts,3/20/21,Greater than or equal to 7
811,Email,Men 25-34,15,Email,0.08,4.55,Los Angeles,German,Tech Enthusiasts,3/22/21,Greater than or equal to 7
814,Email,Men 25-34,60,Facebook,0.02,2.79,Los Angeles,English,Foodies,3/25/21,Greater than or equal to 7
816,Search,Men 25-34,15,Facebook,0.12,7.54,Miami,English,Outdoor Adventurers,3/27/21,Greater than or equal to 7
824,Social Media,Women 35-44,15,Google Ads,0.14,4.26,Miami,French,Tech Enthusiasts,4/4/21,Greater than or equal to 7
825,Influencer,All Ages,45,Website,0.08,5.06,Miami,French,Fashionistas,4/5/21,Greater than or equal to 7
828,Email,All Ages,45,Website,0.09,3.86,Miami,German,Foodies,4/8/21,Greater than or equal to 7
831,Email,Women 25-34,30,Email,0.03,7.02,Chicago,Spanish,Fashionistas,4/11/21,Greater than or equal to 7
833,Search,Men 18-24,15,Instagram,0.08,7.7,Houston,German,Tech Enthusiasts,4/13/21,Greater than or equal to 7
840,Social Media,Women 35-44,30,Website,0.12,2.02,Miami,French,Foodies,4/20/21,Greater than or equal to 7
844,Search,Men 25-34,30,Instagram,0.03,2.89,Miami,Spanish,Outdoor Adventurers,4/24/21,Greater than or equal to 7
845,Email,Women 35-44,45,Email,0.09,6.68,Los Angeles,English,Tech Enthusiasts,4/25/21,Greater than or equal to 7
848,Search,Women 35-44,15,YouTube,0.01,2.7,Houston,Spanish,Tech Enthusiasts,4/28/21,Greater than or equal to 7
849,Display,Women 35-44,60,Email,0.1,6.98,Miami,Mandarin,Fashionistas,4/29/21,Greater than or equal to 7
850,Search,Men 18-24,15,YouTube,0.03,3.12,Los Angeles,French,Foodies,4/30/21,Greater than or equal to 7
862,Social Media,All Ages,60,Email,0.13,2.08,Miami,French,Tech Enthusiasts,5/12/21,Greater than or equal to 7
867,Search,Women 35-44,45,Facebook,0.13,3.79,Los Angeles,French,Fashionistas,5/17/21,Greater than or equal to 7
868,Display,All Ages,30,Google Ads,0.09,5.57,Los Angeles,French,Outdoor Adventurers,5/18/21,Greater than or equal to 7
876,Influencer,Women 35-44,60,Instagram,0.02,5.17,Miami,English,Tech Enthusiasts,5/26/21,Greater than or equal to 7
885,Email,All Ages,45,Email,0.14,3.48,Los Angeles,Spanish,Outdoor Adventurers,6/4/21,Greater than or equal to 7
886,Social Media,Men 25-34,60,Facebook,0.07,7.29,Miami,English,Fashionistas,6/5/21,Greater than or equal to 7
887,Display,All Ages,60,Facebook,0.02,2.55,Los Angeles,French,Outdoor Adventurers,6/6/21,Greater than or equal to 7
888,Email,Women 25-34,45,Website,0.09,3.05,New York,Mandarin,Outdoor Adventurers,6/7/21,Greater than or equal to 7
889,Influencer,Men 18-24,30,Website,0.11,6.5,Miami,Mandarin,Foodies,6/8/21,Greater than or equal to 7
890,Influencer,Women 25-34,45,YouTube,0.05,2.38,Los Angeles,French,Fashionistas,6/9/21,Greater than or equal to 7
892,Email,Men 25-34,45,Website,0.02,3.7,New York,French,Fashionistas,6/11/21,Greater than or equal to 7
893,Display,Men 18-24,60,Instagram,0.08,6.21,Chicago,Spanish,Tech Enthusiasts,6/12/21,Greater than or equal to 7
898,Email,Men 18-24,60,Website,0.05,3.57,Houston,Spanish,Outdoor Adventurers,6/17/21,Greater than or equal to 7
905,Search,Men 18-24,60,YouTube,0.02,7.48,Houston,Spanish,Foodies,6/24/21,Greater than or equal to 7
907,Display,All Ages,15,Instagram,0.05,5.13,Chicago,German,Fashionistas,6/26/21,Greater than or equal to 7
908,Influencer,Women 35-44,15,Website,0.12,4.75,Chicago,German,Fashionistas,6/27/21,Greater than or equal to 7
910,Social Media,All Ages,15,Facebook,0.02,7.95,Los Angeles,English,Foodies,6/29/21,Greater than or equal to 7
913,Search,All Ages,45,Instagram,0.15,5.06,New York,German,Tech Enthusiasts,7/2/21,Greater than or equal to 7
915,Social Media,All Ages,45,YouTube,0.14,6.9,Houston,German,Fashionistas,7/4/21,Greater than or equal to 7
916,Influencer,Men 25-34,60,Instagram,0.04,2.78,Los Angeles,French,Health & Wellness,7/5/21,Greater than or equal to 7
917,Social Media,Men 25-34,30,YouTube,0.1,3.11,Los Angeles,Spanish,Foodies,7/6/21,Greater than or equal to 7
918,Email,Women 35-44,45,Website,0.02,5.9,New York,Spanish,Health & Wellness,7/7/21,Greater than or equal to 7
920,Social Media,Men 25-34,60,Email,0.11,2.71,Miami,Mandarin,Fashionistas,7/9/21,Greater than or equal to 7
921,Influencer,Men 25-34,45,Email,0.05,5,New York,Mandarin,Tech Enthusiasts,7/10/21,Greater than or equal to 7
924,Email,Men 25-34,45,YouTube,0.04,5.41,Houston,Mandarin,Foodies,7/13/21,Greater than or equal to 7
925,Social Media,All Ages,60,YouTube,0.09,4.01,Chicago,English,Foodies,7/14/21,Greater than or equal to 7
926,Influencer,All Ages,15,Website,0.13,5.25,Miami,Mandarin,Health & Wellness,7/15/21,Greater than or equal to 7
927,Social Media,Men 18-24,30,Website,0.03,4.33,Houston,Spanish,Tech Enthusiasts,7/16/21,Greater than or equal to 7
928,Social Media,Men 25-34,60,YouTube,0.08,3.7,Chicago,English,Foodies,7/17/21,Greater than or equal to 7
930,Display,All Ages,15,Website,0.13,2.55,New York,Mandarin,Tech Enthusiasts,7/19/21,Greater than or equal to 7
933,Email,Women 25-34,60,Website,0.01,5.83,Chicago,Mandarin,Health & Wellness,7/22/21,Greater than or equal to 7
934,Search,Women 35-44,30,Website,0.09,4.68,Los Angeles,French,Foodies,7/23/21,Greater than or equal to 7
938,Email,Men 18-24,45,Facebook,0.02,3.07,Chicago,German,Outdoor Adventurers,7/27/21,Greater than or equal to 7
944,Display,Women 35-44,30,YouTube,0.11,6.41,New York,German,Fashionistas,8/2/21,Greater than or equal to 7
948,Search,Women 25-34,15,Instagram,0.06,5.9,Miami,German,Fashionistas,8/6/21,Greater than or equal to 7
949,Influencer,Men 18-24,30,Email,0.03,6.71,Houston,German,Health & Wellness,8/7/21,Greater than or equal to 7
952,Search,All Ages,15,Google Ads,0.12,5.1,Los Angeles,French,Fashionistas,8/10/21,Greater than or equal to 7
953,Social Media,Men 25-34,30,Email,0.03,3.47,Houston,Mandarin,Fashionistas,8/11/21,Greater than or equal to 7
954,Display,Women 35-44,15,Google Ads,0.06,4.08,Houston,Mandarin,Outdoor Adventurers,8/12/21,Greater than or equal to 7
957,Display,Women 25-34,60,Email,0.13,5.29,New York,English,Foodies,8/15/21,Greater than or equal to 7
958,Influencer,Men 18-24,30,Email,0.01,6.33,Los Angeles,German,Outdoor Adventurers,8/16/21,Greater than or equal to 7
959,Display,Women 25-34,30,Instagram,0.01,3.27,Miami,Spanish,Foodies,8/17/21,Greater than or equal to 7
960,Social Media,Women 35-44,60,Facebook,0.03,7.27,Los Angeles,English,Tech Enthusiasts,8/18/21,Greater than or equal to 7
962,Influencer,All Ages,45,Instagram,0.05,2.39,New York,Spanish,Outdoor Adventurers,8/20/21,Greater than or equal to 7
963,Search,Women 35-44,30,Email,0.14,4.17,Chicago,Mandarin,Tech Enthusiasts,8/21/21,Greater than or equal to 7
965,Email,Men 18-24,45,Instagram,0.15,2.39,New York,Mandarin,Outdoor Adventurers,8/23/21,Greater than or equal to 7
973,Influencer,Women 35-44,45,Website,0.02,3.1,Houston,Spanish,Outdoor Adventurers,8/31/21,Greater than or equal to 7
975,Influencer,Men 25-34,60,Email,0.1,6.24,Los Angeles,Spanish,Foodies,9/2/21,Greater than or equal to 7
976,Email,Men 25-34,45,Instagram,0.11,7.71,Houston,Mandarin,Fashionistas,9/3/21,Greater than or equal to 7
